Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Michael Phelps’ alleged girlfriend says she was born intersex,570,unrelated,unrelated,unrelated,5.716374e-09,7.8507325e-09,1.9329661e-07,0.99999976
Star Wars 7: JJ Abrams want to move release to summer 2015,1843,discuss,discuss,discuss,0.004097563,0.0005111367,0.99538934,1.9463475e-06
ISIS Getting Ebola,1821,unrelated,unrelated,unrelated,1.1406473e-08,9.639135e-08,1.1978977e-06,0.9999987
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",2127,unrelated,unrelated,unrelated,1.2551497e-07,1.2073368e-08,1.3187405e-07,0.99999976
ISIL Beheads American Photojournalist in Iraq,1358,unrelated,unrelated,unrelated,5.8226865e-06,2.7490432e-07,3.0420225e-07,0.99999356
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,346,unrelated,unrelated,unrelated,2.7554368e-08,8.832041e-08,1.5048387e-07,0.99999976
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2281,agree,agree,agree,0.53878576,0.00013106954,0.4602053,0.0008778704
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",365,unrelated,unrelated,unrelated,2.7702866e-08,3.3771602e-07,2.1271418e-08,0.99999964
"Boko Haram agrees to ceasefire, release of school girls",1372,unrelated,unrelated,unrelated,6.6233625e-08,1.3422763e-06,1.0699254e-06,0.9999975
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,874,unrelated,unrelated,unrelated,1.0565441e-08,5.830885e-09,6.0523473e-07,0.9999994
Weather Channel’s Mike Seidel was not caught with his pants down,205,unrelated,unrelated,unrelated,6.5221884e-06,3.454376e-07,3.276833e-06,0.99998987
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1303,unrelated,unrelated,unrelated,3.91918e-08,9.50838e-09,8.1572345e-08,0.9999999
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",793,unrelated,unrelated,unrelated,8.875848e-05,5.038771e-07,1.5448555e-05,0.99989533
Has Ebola infected Isis militants in Mosul?,1948,unrelated,unrelated,unrelated,1.4694064e-06,5.0163415e-08,0.017779365,0.9822191
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",524,unrelated,unrelated,unrelated,4.735807e-08,1.0451731e-09,3.9730287e-07,0.9999995
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,666,agree,agree,agree,0.52626723,0.000345011,0.47297096,0.00041678397
Weatherman caught peeing live on camera,205,unrelated,unrelated,unrelated,2.7050397e-05,7.97736e-06,0.00020522306,0.99975973
US officials: Video shows American's execution,1372,unrelated,unrelated,unrelated,4.9504255e-08,9.367169e-08,3.6244302e-05,0.99996364
James Foley remembered as 'brave and tireless' journalist,1336,agree,agree,discuss,0.21967469,4.1106483e-05,0.7797792,0.0005049844
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,1787,unrelated,unrelated,unrelated,1.7620704e-07,2.3808502e-07,6.252616e-06,0.9999933
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),1349,unrelated,unrelated,unrelated,1.5666042e-06,6.98685e-07,5.3261643e-05,0.99994445
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,530,unrelated,unrelated,unrelated,4.4870035e-07,2.0473692e-08,1.1891156e-07,0.9999994
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1346,discuss,discuss,discuss,2.8587363e-05,1.1862389e-05,0.9999443,1.527375e-05
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1372,unrelated,unrelated,unrelated,5.435507e-08,1.08301045e-07,5.585935e-06,0.9999943
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2468,agree,agree,agree,0.98740643,0.0035620402,0.00900299,2.8561371e-05
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2412,discuss,discuss,discuss,0.00011626561,3.7811522e-05,0.9902328,0.009613036
New iOS 8 bug can delete all of your iCloud documents,1574,unrelated,unrelated,unrelated,3.822866e-07,7.728325e-09,1.208302e-08,0.99999964
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1223,unrelated,unrelated,unrelated,6.5876806e-09,2.0549129e-08,2.0761131e-07,0.99999976
Apple Watch won’t be the digital doctor it could have been,1788,discuss,discuss,discuss,3.4608198e-05,1.7237277e-06,0.9999347,2.8954779e-05
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2042,unrelated,unrelated,unrelated,5.83507e-08,1.2724943e-08,7.697149e-07,0.99999917
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,867,unrelated,unrelated,unrelated,5.4571913e-08,3.1727193e-08,1.0637044e-06,0.9999988
Apple’s next MacBook could be a 12-inch MacBook Air,480,unrelated,unrelated,unrelated,1.0306647e-07,5.7176015e-09,9.4457283e-07,0.9999989
Comcast Says You Can Keep Your Tor,1572,discuss,discuss,agree,0.6807882,0.0026964226,0.3161955,0.00031986702
Rumors of ISIS leader's death debunked,2343,unrelated,unrelated,unrelated,4.3904425e-08,4.7263757e-08,2.5966758e-06,0.99999726
Questions raised over Nicaragua 'meteorite',524,unrelated,unrelated,unrelated,2.2367159e-08,2.343231e-08,4.289542e-05,0.9999571
"Managua explosion not a meteorite, NASA suggests",816,unrelated,unrelated,unrelated,1.99432e-08,6.258783e-08,1.2411516e-07,0.99999976
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1393,discuss,discuss,discuss,0.0002228684,0.00030794492,0.99946874,5.04681e-07
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",529,unrelated,unrelated,unrelated,8.753383e-09,5.0295217e-09,1.7481423e-07,0.99999976
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1010,unrelated,unrelated,unrelated,3.598036e-08,1.15627245e-07,1.3287784e-06,0.99999857
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,2328,unrelated,unrelated,unrelated,6.536772e-05,0.0001478359,7.3142173e-06,0.9997795
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1400,unrelated,unrelated,unrelated,1.3581761e-08,9.093045e-08,1.632993e-06,0.9999982
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",524,unrelated,unrelated,unrelated,9.757469e-10,1.2593053e-08,7.5336634e-06,0.9999925
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1864,discuss,discuss,agree,0.87318367,0.008189528,0.118620105,6.761439e-06
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2523,unrelated,unrelated,unrelated,2.4594473e-07,5.9443153e-09,4.564607e-09,0.99999976
US Marine survives headshot from Taliban (video),1934,unrelated,unrelated,unrelated,3.8688884e-07,6.384619e-08,7.2188595e-07,0.9999988
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2075,discuss,discuss,discuss,9.11343e-05,8.242965e-06,0.99989283,7.818855e-06
Saudi cleric issues fatwa on snowmen,1950,unrelated,unrelated,unrelated,1.8633694e-06,1.0297335e-08,3.8960985e-07,0.99999774
ISIL Beheads American Photojournalist in Iraq,205,agree,agree,discuss,0.12121211,0.0002280998,0.85240287,0.026156934
Report: Christian Bale Just Bailed on the Steve Jobs Movie,454,agree,agree,agree,0.8564398,0.04094556,0.10257719,3.743378e-05
CNN audio: Is this the moment Michael Brown was shot?,1715,discuss,discuss,discuss,1.1494832e-05,1.4109621e-06,0.999987,7.6131926e-08
ISIS Militants Allegedly Contracted Ebola,704,unrelated,unrelated,unrelated,1.6697356e-08,4.180606e-09,2.9001867e-06,0.999997
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,431,unrelated,unrelated,unrelated,9.1863284e-10,7.602937e-09,4.889492e-07,0.9999995
Isis claims to behead US journalist,991,discuss,discuss,discuss,2.3410128e-06,2.4585282e-07,0.99999213,5.2995356e-06
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',756,agree,agree,discuss,0.2019562,0.0013873463,0.7966514,5.070761e-06
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,431,unrelated,unrelated,unrelated,4.043355e-09,8.843619e-09,8.596814e-08,0.9999999
Lebanon confirms holding ISIS chief’s kin,2268,discuss,discuss,discuss,0.02952764,0.080253154,0.87877095,0.01144818
Amazon is opening its first physical store,1369,unrelated,unrelated,unrelated,4.956481e-08,1.9858746e-08,2.029292e-06,0.99999785
Christian Bale won't play Steve Jobs,1406,unrelated,unrelated,unrelated,2.634903e-07,3.0959036e-08,7.287054e-07,0.9999989
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1651,unrelated,unrelated,unrelated,2.8680063e-06,5.151867e-08,8.111674e-08,0.999997
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,450,unrelated,unrelated,unrelated,1.6917777e-07,7.9899436e-08,5.630481e-06,0.99999416
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",989,unrelated,unrelated,unrelated,8.802161e-08,8.126799e-08,1.5392252e-06,0.99999833
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,524,unrelated,unrelated,unrelated,7.533814e-09,5.1168527e-09,3.202966e-06,0.9999968
Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube',29,unrelated,unrelated,unrelated,5.500474e-07,9.4375046e-08,1.08502845e-05,0.99998856
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",1182,agree,agree,discuss,0.0827255,1.3486535e-05,0.9172515,9.553176e-06
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2070,unrelated,unrelated,unrelated,1.0641576e-07,8.319498e-09,3.1175766e-08,0.9999999
Islamic State using 'SCORPION bombs' to terrorise victims,730,unrelated,unrelated,unrelated,0.0067597968,0.00014652165,0.057454243,0.9356394
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1948,unrelated,unrelated,unrelated,1.127016e-06,8.841829e-08,6.634852e-05,0.9999324
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1349,unrelated,unrelated,unrelated,5.1962746e-07,2.442855e-08,6.8856307e-06,0.9999926
GCPD Solved Stolen Batmobile Case?,1177,discuss,discuss,discuss,4.4174005e-05,5.5790633e-06,0.999943,7.2564776e-06
Reports say North Korea's Kim insists on being the only Jong Un,1572,unrelated,unrelated,unrelated,4.8618872e-08,5.6893718e-08,1.4210023e-06,0.99999845
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1848,unrelated,unrelated,unrelated,7.9939475e-08,7.144177e-07,3.4564525e-08,0.99999917
Senator: Detainees swapped for Bergdahl have contacted militants,2159,discuss,discuss,discuss,0.0019771121,8.6004045e-05,0.9976902,0.00024671387
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1012,unrelated,unrelated,unrelated,2.5135566e-07,1.0078551e-08,8.431256e-07,0.9999989
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1406,unrelated,unrelated,unrelated,4.3339405e-08,1.32735805e-08,1.0360675e-05,0.9999896
Meteorite strike in Nicaragua puzzles experts,731,unrelated,unrelated,unrelated,7.4727006e-07,6.2350125e-07,4.518901e-05,0.9999534
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,704,unrelated,unrelated,unrelated,6.190539e-08,1.1160588e-08,2.564843e-07,0.99999964
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",214,unrelated,unrelated,unrelated,1.9277469e-08,1.6452192e-09,7.735961e-07,0.99999917
Rumors of ISIS leader's death debunked,1222,unrelated,unrelated,unrelated,7.902087e-08,3.0212658e-07,3.4290963e-06,0.9999962
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2272,unrelated,unrelated,unrelated,4.6879263e-06,3.3537665e-07,5.6150027e-05,0.99993885
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1234,unrelated,unrelated,unrelated,1.6702141e-07,6.189144e-09,8.8660514e-08,0.99999976
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1375,agree,agree,agree,0.94648236,0.0010959809,0.05240203,1.9598096e-05
Senator: Detainees swapped for Bergdahl have contacted militants,34,unrelated,unrelated,unrelated,6.3270504e-06,2.4477248e-07,0.00021651683,0.9997769
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2240,unrelated,unrelated,unrelated,8.4521565e-07,6.6119995e-08,5.2763344e-08,0.99999905
Hunt for 'cruel' owner who abandoned dog at train station,1012,unrelated,unrelated,unrelated,6.353202e-07,5.1710632e-08,2.393933e-06,0.9999969
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2303,unrelated,unrelated,unrelated,1.0536264e-07,3.7584957e-09,6.8784396e-07,0.99999917
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,1349,unrelated,unrelated,unrelated,4.32204e-05,4.4981552e-05,0.003192649,0.9967192
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),1029,unrelated,unrelated,unrelated,1.091454e-07,3.9382773e-09,4.8088134e-07,0.9999994
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),2523,unrelated,unrelated,unrelated,1.4364069e-06,1.3523887e-08,1.25131585e-08,0.99999857
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2506,discuss,discuss,agree,0.6020318,7.6388256e-05,0.39788374,8.039079e-06
Report claims Kim Jong-un underwent surgery to repair fractured ankles,1837,unrelated,unrelated,unrelated,1.3725797e-08,6.683403e-08,1.9104914e-06,0.999998
"Islamic State leader's family detained by Lebanon, officials say",2042,unrelated,unrelated,unrelated,3.6934118e-08,3.45361e-07,3.5527426e-06,0.99999607
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2024,agree,agree,agree,0.79541355,0.015910868,0.18849273,0.00018286092
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1372,unrelated,unrelated,unrelated,3.6291578e-08,1.862247e-07,4.1887338e-07,0.9999994
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,874,unrelated,unrelated,unrelated,1.8478378e-09,1.0675232e-08,4.1817694e-07,0.9999995
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,2302,unrelated,unrelated,unrelated,1.6294962e-09,1.3737184e-09,1.963359e-06,0.9999981
Soldier shot near Canadian parliament building,2070,unrelated,unrelated,unrelated,1.0139921e-07,7.904253e-09,3.7387878e-08,0.9999999
"Pizza delivery man gets $2,000 tip",359,unrelated,unrelated,unrelated,1.2896463e-05,1.0928763e-05,3.445623e-05,0.9999417
Islamic State claims to have beheaded American journalist,1574,unrelated,unrelated,unrelated,3.7717754e-08,7.4662e-08,9.690009e-07,0.9999989
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",2022,unrelated,unrelated,unrelated,5.6292272e-08,1.5386861e-09,1.3872975e-06,0.99999857
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2067,agree,agree,agree,0.8345118,4.033627e-05,0.1577971,0.0076507493
"North Korean leader Kim Jong Un had ankle surgery, report says",1837,unrelated,unrelated,unrelated,4.837571e-09,6.148798e-08,5.5154516e-07,0.9999994
ISIS leader ‘killed’ in US airstrikes,731,discuss,discuss,discuss,3.058777e-05,7.0744986e-06,0.9999471,1.5282067e-05
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,205,unrelated,unrelated,unrelated,4.6858722e-07,9.195761e-09,4.512849e-07,0.99999905
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",979,unrelated,unrelated,unrelated,4.628133e-08,6.312023e-08,8.491003e-08,0.99999976
Video: Marine saved by helmet after Taliban sniper attack,860,unrelated,unrelated,unrelated,3.3846456e-07,4.8392064e-08,3.2885205e-07,0.9999993
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,824,agree,agree,agree,0.9208725,0.0011293816,0.07799401,4.145093e-06
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1950,unrelated,unrelated,unrelated,8.030684e-07,4.287459e-08,6.4852617e-07,0.99999845
"Bosnia: Seven underage girls return from five day school trip, pregnant",1408,unrelated,unrelated,unrelated,1.9889189e-08,1.7099724e-09,1.2336578e-08,1.0
Popular 'Banksy' Instagram account offers powerful message of perseverance after Paris attack,730,unrelated,unrelated,unrelated,1.0417264e-07,1.4883781e-07,2.6993762e-06,0.999997
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,530,unrelated,unrelated,unrelated,6.3148002e-09,1.4847517e-08,5.9429533e-07,0.9999994
